x_l , NLO , dNLO
0.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
1.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
2.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
3.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
4.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
5.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
6.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
7.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
8.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
9.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
10.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
11.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
12.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
13.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
14.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
15.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
16.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
17.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
18.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
19.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
20.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
21.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
22.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
23.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
24.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
25.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
26.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
27.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
28.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
29.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
30.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
31.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
32.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
33.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
34.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
35.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
36.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
37.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
38.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
39.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
40.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
41.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
42.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
43.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
44.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
45.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
46.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
47.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
48.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
49.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
50.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
51.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
52.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
53.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
54.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
55.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
56.00000000 , 0.000000000000000e+00 , 0.000000000000000e+00
